,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,order_Date
8509,8510,17-08-2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,1,5.2,124.8,4.8,17-08-2022
8510,8511,31-08-2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,2,0.6,19.4,-0.6,31-08-2022
8511,8512,30-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,2,1.5,28.5,-1.5,30-04-2023
8512,8513,26-05-2022,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,2,2.1,67.9,7.9,26-05-2022
8513,8514,27-10-2022,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,4,0.6,19.4,-0.6,27-10-2022
8514,8515,01-09-2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,3,1,19,-1,01-09-2022
8515,8516,08-04-2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,12,2,38,-2,08-04-2022
8516,8517,10-01-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,2,0,0,0,10-01-2023
8517,8518,01-12-2023,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,6,1.2,28.8,-1.2,01-12-2023
8518,8519,28-11-2022,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,1,0.3,9.7,-0.3,28-11-2022
8519,8520,31-03-2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,3,5.4,174.6,4.6,31-03-2023
8520,8521,15-06-2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,3,15,285,15,15-06-2023
8521,8522,24-02-2023,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,14,1,49,9,24-02-2023
8522,8523,29-03-2022,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,1,0.2,9.8,-0.2,29-03-2022
8523,8524,23-01-2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,7,1.8,58.2,8.2,23-01-2022
8524,8525,04-07-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,2,0.8,39.2,9.2,04-07-2022
8525,8526,26-08-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,6,1,49,9,26-08-2022
8526,8527,14-10-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,3,0.5,9.5,-0.5,14-10-2022
8527,8528,30-09-2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,2,6.4,153.6,23.6,30-09-2023
8528,8529,02-11-2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,2,2,48,8,02-11-2023
8529,8530,24-10-2022,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,2,12,228,-2,24-10-2022
8530,8531,08-01-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,4,1.5,28.5,-1.5,08-01-2022
8531,8532,05-02-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,2,0.3,9.7,-0.3,05-02-2023
8532,8533,31-01-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,7,10,490,50,31-01-2023
8533,8534,24-06-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,3,19.5,370.5,40.5,24-06-2023
8534,8535,26-02-2023,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,2,0.5,9.5,-0.5,26-02-2023
8535,8536,09-07-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,3,1.8,58.2,8.2,09-07-2022
8536,8537,05-11-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,4,0.6,19.4,-0.6,05-11-2022
8537,8538,07-12-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,5,1.5,28.5,-1.5,07-12-2022
8538,8539,18-06-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,3,0.2,9.8,-0.2,18-06-2023
8539,8540,18-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,2,9.6,470.4,70.4,18-11-2022
8540,8541,14-02-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,5,1.2,28.8,-1.2,14-02-2022
8541,8542,22-01-2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,2,1.5,28.5,8.5,22-01-2023
8542,8543,06-11-2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,7,12.6,407.4,67.4,06-11-2022
8543,8544,27-05-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,2,6,194,14,27-05-2022
8544,8545,23-11-2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,1,1,19,-1,23-11-2022
8545,8546,07-01-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,4,1.6,38.4,-1.6,07-01-2023
8546,8547,03-10-2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,2,0.9,29.1,9.1,03-10-2022
8547,8548,08-01-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,3,2,38,-2,08-01-2022
8548,8549,22-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,4,0.3,9.7,-0.3,22-05-2022
8549,8550,04-09-2023,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,4,0.4,19.6,-0.4,04-09-2023
8550,8551,10-02-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,3,0.4,9.6,-0.4,10-02-2023
8551,8552,01-12-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,4,0.5,9.5,-0.5,01-12-2023
8552,8553,29-12-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,3,36,684,24,29-12-2023
8553,8554,15-12-2022,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,8,7.2,232.8,12.8,15-12-2022
8554,8555,04-04-2023,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,7,42.4,1017.6,87.6,04-04-2023
8555,8556,13-09-2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,7,13.5,436.5,56.5,13-09-2022
8556,8557,15-07-2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,9,7.5,142.5,2.5,15-07-2022
8557,8558,06-12-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,3,9,441,61,06-12-2022
8558,8559,16-05-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,9,1.5,48.5,8.5,16-05-2022
8559,8560,11-02-2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,3,8.7,281.3,41.3,11-02-2023
8560,8561,25-06-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,3,2.6,127.4,17.4,25-06-2022
8561,8562,13-03-2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,2,0,0,0,13-03-2023
8562,8563,30-03-2023,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,5,29,1421,91,30-03-2023
8563,8564,25-10-2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,3,0,0,0,25-10-2023
8564,8565,03-06-2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,6,6.6,213.4,13.4,03-06-2023
8565,8566,05-01-2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,3,1.4,68.6,8.6,05-01-2023
8566,8567,21-07-2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,4,0.8,19.2,-0.8,21-07-2023
8567,8568,24-07-2022,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,6,0.6,29.4,-0.6,24-07-2022
8568,8569,30-08-2022,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,7,48.5,921.5,111.5,30-08-2022
8569,8570,10-02-2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,13,11,209,29,10-02-2023
8570,8571,19-03-2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,2,24,456,36,19-03-2023
8571,8572,04-03-2023,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,3,0.5,9.5,-0.5,04-03-2023
8572,8573,05-01-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,5,30,970,150,05-01-2023
8573,8574,24-12-2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,2,1,19,-1,24-12-2023
8574,8575,10-08-2022,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,3,0.2,9.8,-0.2,10-08-2022
8575,8576,11-02-2022,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,4,0.3,9.7,-0.3,11-02-2022
8576,8577,04-11-2023,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,1,4,96,6,04-11-2023
8577,8578,10-10-2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,2,24.4,585.6,75.6,10-10-2022
8578,8579,20-05-2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,2,0.9,29.1,-0.9,20-05-2022
8579,8580,26-06-2022,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,1,0,0,0,26-06-2022
8580,8581,09-05-2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,3,0.5,9.5,-0.5,09-05-2023
8581,8582,16-09-2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,2,0.4,9.6,-0.4,16-09-2022
8582,8583,13-03-2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,2,0.4,19.6,-0.4,13-03-2023
8583,8584,06-08-2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,5,2.8,67.2,7.2,06-08-2022
8584,8585,17-02-2022,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,2,1,19,-1,17-02-2022
8585,8586,30-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,7,0.2,9.8,-0.2,30-07-2022
8586,8587,24-05-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,5,25.8,1264.2,184.2,24-05-2023
8587,8588,06-01-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,5,5.1,164.9,4.9,06-01-2023
8588,8589,28-11-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,2,2,48,-2,28-11-2022
8589,8590,11-09-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,2,0,0,0,11-09-2023
8590,8591,23-06-2022,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,3,0.2,9.8,-0.2,23-06-2022
8591,8592,02-02-2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,2,0.4,19.6,-0.4,02-02-2023
8592,8593,09-02-2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,3,0.3,9.7,-0.3,09-02-2023
8593,8594,07-06-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,3,9.5,180.5,10.5,07-06-2022
8594,8595,28-06-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,4,25,475,35,28-06-2022
8595,8596,19-01-2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,2,0.3,9.7,-0.3,19-01-2023
8596,8597,25-07-2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,1,0.8,39.2,9.2,25-07-2023
8597,8598,28-12-2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,4,3.5,66.5,-3.5,28-12-2023
8598,8599,31-12-2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,3,0,0,0,31-12-2022
8599,8600,10-02-2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,3,0.2,9.8,-0.2,10-02-2023
8600,8601,11-04-2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,2,0.8,39.2,-0.8,11-04-2022
8601,8602,14-04-2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,1,0.4,9.6,-0.4,14-04-2023
8602,8603,21-06-2022,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,7,19.2,460.8,50.8,21-06-2022
8603,8604,21-03-2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,2,1.2,28.8,-1.2,21-03-2023
8604,8605,01-03-2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,3,8.5,161.5,11.5,01-03-2023
8605,8606,13-08-2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,5,3.6,176.4,26.4,13-08-2022
8606,8607,30-09-2022,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,2,0.8,19.2,-0.8,30-09-2022
8607,8608,30-12-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,2,2.4,57.6,7.6,30-12-2022
8608,8609,14-10-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001626,4,1,19,-1,14-10-2023
8609,8610,28-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,2,7,343,53,28-04-2023
8610,8611,07-05-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002191,2,0.5,9.5,-0.5,07-05-2022
8611,8612,28-08-2022,Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,TEC-AC-10000682,5,3.2,76.8,16.8,28-08-2022
8612,8613,26-01-2022,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000588,2,0.8,39.2,9.2,26-01-2022
8613,8614,27-02-2022,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,TEC-AC-10002001,3,9.6,470.4,70.4,27-02-2022
8614,8615,10-02-2023,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,OFF-LA-10003720,2,0.3,9.7,-0.3,10-02-2023
8615,8616,29-05-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004364,3,0.2,9.8,-0.2,29-05-2022
8616,8617,22-07-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,OFF-PA-10000100,2,4,76,6,22-07-2022
8617,8618,11-07-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,3,2,38,8,11-07-2022
8618,8619,14-10-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10001520,7,8,392,62,14-10-2022
8619,8620,16-03-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,4,2.1,67.9,7.9,16-03-2023
8620,8621,26-12-2022,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,5,1.2,28.8,-1.2,26-12-2022
8621,8622,19-04-2022,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,OFF-AP-10000358,2,0.4,19.6,-0.4,19-04-2022
8622,8623,19-08-2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000876,4,0.8,39.2,9.2,19-08-2022
8623,8624,22-06-2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10004224,6,6,114,4,22-06-2022
8624,8625,25-02-2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004568,5,3.3,106.7,6.7,25-02-2022
8625,8626,21-07-2022,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10000533,3,0.6,19.4,-0.6,21-07-2022
8626,8627,13-10-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003638,3,2.1,67.9,7.9,13-10-2023
8627,8628,16-08-2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,5,4.5,85.5,15.5,16-08-2022
8628,8629,10-04-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,2,0.4,9.6,-0.4,10-04-2023
8629,8630,10-12-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003569,2,14.4,465.6,15.6,10-12-2023
8630,8631,04-01-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,4,0.4,9.6,-0.4,04-01-2023
8631,8632,23-04-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,FUR-BO-10004409,5,9,171,11,23-04-2022
8632,8633,17-05-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,OFF-BI-10000545,6,41.1,1328.9,28.9,17-05-2022
8633,8634,31-01-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,OFF-AP-10004052,3,0.3,9.7,-0.3,31-01-2022
8634,8635,24-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10001798,2,3.9,126.1,6.1,24-07-2022
